player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,saves_per_match,clean_sheet_rate,shot_stopping,distribution,sweeper_command,composite_score,has_primary_season
872934,Philipp Köhn,9829,Monaco,FRA-Ligue 1,0.0,19.7,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.64,2.5,0.0,0.0,0.0,0.0,1349,16,Keeper,1.0,1.0,0.0,0.0,0.15625,0.25,69.62581699346406,46.20424836601307,37.86323529411765,49.223123775915724,True
573465,Marvin Schwäbe,8722,1. FC Köln,GER-Bundesliga,0.0,32.0,1.0,3.0,1.0,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,3.1,1.0,0.0,0.0,0.0,1980,22,Keeper,0.0,0.0,0.0,0.0,0.1409090909090909,0.13636363636363635,34.31372549019608,64.16666666666666,49.46078431372549,49.186107322641156,True
177126,Jan Oblak,9906,Atlético de Madrid,ESP-La Liga,0.0,22.0,0.0,9.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,2.2,0.0,0.0,0.0,0.0,2070,23,Keeper,0.0,0.0,0.0,0.0,0.09565217391304348,0.391304347826087,51.03267973856209,47.3111111111111,48.89150326797386,48.877590491473875,True
274787,Yvon Mvogo,8689,Lorient,FRA-Ligue 1,0.0,27.1,0.0,4.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.88,2.3,0.0,0.0,0.0,0.1,1710,19,Keeper,1.0,1.0,0.0,0.0,0.12105263157894736,0.21052631578947367,37.74509803921569,60.049019607843135,48.01470588235294,48.85092794007604,True
167035,Anthony Lopes,9830,Nantes,FRA-Ligue 1,0.0,24.0,0.0,3.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,3.3,0.0,0.0,0.0,0.0,1889,21,Keeper,0.0,0.0,0.0,0.0,0.15714285714285714,0.14285714285714285,49.25490196078431,50.79836601307189,44.49852941176471,48.37026118526476,True
719330,Dean Henderson,9826,Crystal Palace,ENG-Premier League,0.0,17.5,0.0,9.0,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,7.05,2.6,1.0,0.0,0.0,0.0,2340,26,Keeper,1.0,1.0,0.0,0.0,0.1,0.34615384615384615,44.584967320261434,42.75718954248365,60.632352941176464,48.08078203166879,True
1390336,Robin Risser,8588,Lens,FRA-Ligue 1,0.0,20.5,0.0,9.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.44,2.6,2.0,0.0,0.0,0.0,1980,22,Keeper,0.0,0.0,0.0,0.0,0.11818181818181818,0.4090909090909091,60.78431372549019,46.66666666666666,38.995098039215684,47.86776747065812,True
1280020,Julen Agirrezabala,10267,Valencia CF,ESP-La Liga,0.0,19.1,0.0,4.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,3.0,1.0,0.0,0.1,0.0,1620,18,Keeper,1.0,0.0,0.0,0.0,0.16666666666666666,0.2222222222222222,53.89869281045751,42.61993464052287,49.19542483660131,47.74149296792279,True
362200,Wladimiro Falcone,9888,Lecce,ITA-Serie A,0.0,13.8,0.0,8.0,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18,2.7,1.0,0.0,0.1,0.0,2250,25,Keeper,1.0,0.0,0.0,0.0,0.10800000000000001,0.32,48.46895424836601,40.056209150326794,58.7452614379085,47.577200667638955,True
1187044,Luiz Junior,10205,Villarreal,ESP-La Liga,0.0,16.1,0.0,8.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,2.4,0.0,0.0,0.0,0.0,1890,21,Keeper,0.0,0.0,0.0,0.0,0.11428571428571428,0.38095238095238093,49.671568627450974,39.48267973856209,57.868300653594765,47.43809382863694,True
109222,Vicente Guaita,9910,Celta de Vigo,ESP-La Liga,0.0,17.8,0.0,8.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,2.4,0.0,0.0,0.0,0.0,3060,34,Keeper,0.0,0.0,0.0,0.0,0.07058823529411765,0.23529411764705882,38.25,46.29999999999999,60.050000000000004,47.2689256724725,False
304355,Odysseas Vlachodimos,8302,Sevilla,ESP-La Liga,0.0,20.5,0.0,3.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.89,3.2,0.0,0.0,0.0,0.0,1800,20,Keeper,1.0,1.0,0.0,0.0,0.16,0.15,45.34313725490196,46.66666666666666,48.77450980392157,46.882855557090906,True
766062,Michele Di Gregorio,9885,Juventus,ITA-Serie A,0.0,17.7,0.0,9.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2.1,0.0,0.0,0.0,0.0,1980,22,Keeper,0.0,0.0,0.0,0.0,0.09545454545454546,0.4090909090909091,52.51307189542484,44.601307189542474,44.70588235294118,46.87363819392799,True
660625,Unai Simon,8315,Athletic Club,ESP-La Liga,0.0,17.5,0.0,5.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,2.8,1.0,0.0,0.0,0.0,2160,24,Keeper,0.0,0.0,0.0,0.0,0.11666666666666665,0.20833333333333334,50.56209150326797,42.957189542483654,48.63774509803921,46.82242285835749,True
747079,Adrian Semper,6479,Pisa,ITA-Serie A,0.0,18.3,0.0,4.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,3.5,0.0,0.0,0.0,0.0,1530,17,Keeper,0.0,0.0,0.0,0.0,0.20588235294117646,0.23529411764705882,68.87254901960785,42.69607843137254,35.90686274509804,46.78668559850434,True
982692,Karl Hein,10281,Real Valladolid,ESP-La Liga,0.0,23.3,0.0,5.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,3.1,0.0,0.0,0.0,0.0,2790,31,Keeper,0.0,0.0,0.0,0.0,0.1,0.16129032258064516,45.75,56.04999999999999,37.575,46.775374475379934,False
280818,Marko Dmitrovic,8558,Espanyol,ESP-La Liga,0.0,14.8,0.0,7.0,0.8,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,3.0,1.0,0.0,0.1,0.0,2160,24,Keeper,1.0,0.0,0.0,0.0,0.125,0.2916666666666667,58.63071895424836,39.69836601307188,46.106862745098034,46.674136316508694,True
181069,Matz Sels,10203,Nottingham Forest,ENG-Premier League,0.0,14.3,0.0,4.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,3.0,1.0,0.0,0.1,0.0,1677,20,Keeper,1.0,0.0,0.0,0.0,0.15,0.2,53.36928104575163,39.602287581699336,48.93267973856209,46.14824769402895,True
210164,Alphonse Areola,8654,West Ham United,ENG-Premier League,0.0,12.6,0.0,0.0,1.5,0.0,0.0,0.0,0.1,1.0,0.0,0.1,0.0,0.0,0.0,6.57,3.9,1.0,0.0,0.0,0.0,1800,20,Keeper,0.5,1.0,0.0,0.0,0.195,0.0,48.802287581699346,43.22189542483659,46.32794117647058,45.76847872575166,True
864145,Grégoire Coudert,8521,Brest,FRA-Ligue 1,0.0,17.3,0.0,3.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,3.2,0.0,0.0,0.0,0.1,1111,13,Keeper,0.0,0.0,0.0,0.0,0.24615384615384617,0.23076923076923078,69.8529411764706,41.51960784313725,33.89705882352941,45.667297464365916,True
279866,Donovan Léon,8583,Auxerre,FRA-Ligue 1,0.0,15.4,0.0,5.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.92,3.6,1.0,0.0,0.1,0.1,1755,20,Keeper,0.5,0.0,0.0,1.0,0.18,0.25,68.53431372549021,40.69052287581699,34.8125816993464,45.40363233675223,True
1131987,Bart Verbruggen,10204,Brighton and Hove Albion,ENG-Premier League,0.0,31.2,0.0,5.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.92,2.8,1.0,0.0,0.0,0.0,2340,26,Keeper,0.0,0.0,0.0,0.0,0.10769230769230768,0.19230769230769232,25.84313725490196,61.918954248366,52.26911764705883,45.28001541931004,True
1524210,Guillaume Restes,9941,Toulouse,FRA-Ligue 1,0.0,16.4,0.0,8.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,2.2,1.0,0.0,0.0,0.0,1980,22,Keeper,0.0,0.0,0.0,0.0,0.1,0.36363636363636365,45.88562091503268,42.32875816993464,48.7454248366013,45.24153719764868,True
958422,Elia Caprile,8529,Cagliari,ITA-Serie A,0.0,18.5,0.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02,3.6,1.0,0.0,0.0,0.0,2250,25,Keeper,0.0,0.0,0.0,0.0,0.14400000000000002,0.2,54.58169934640523,46.63954248366013,35.845588235294116,45.18003280900475,True
73409,Ørjan Håskjold Nyland,8302,Sevilla,ESP-La Liga,0.0,17.6,2.0,7.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,2.5,4.0,0.0,0.1,0.0,2674,30,Keeper,1.0,0.0,0.0,0.0,0.08333333333333333,0.23333333333333334,47.5,45.4,41.75,44.87736694545868,False
948800,Giorgi Mamardashvili,10267,Valencia CF,ESP-La Liga,0.0,17.7,0.0,8.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,2.7,2.0,0.0,0.1,0.0,3060,34,Keeper,1.0,0.0,0.0,0.0,0.07941176470588236,0.23529411764705882,45.5,45.849999999999994,42.575,44.73892576839391,False
66757,Lukas Hradecky,8178,Bayer 04 Leverkusen,GER-Bundesliga,0.0,20.0,0.0,6.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,2.9,0.0,0.0,0.0,0.0,2610,29,Keeper,0.0,0.0,0.0,0.0,0.09999999999999999,0.20689655172413793,50.5,50.65,32.25,44.19550584215445,False
213299,Nicola Leali,10233,Genoa,ITA-Serie A,0.0,16.0,0.0,4.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,6.92,2.9,2.0,0.0,0.1,0.0,1713,20,Keeper,0.6666666666666666,0.5,0.0,0.0,0.145,0.2,55.735294117647065,42.63660130718954,36.30686274509804,44.030005284710995,True
215168,Bernd Leno,9879,Fulham,ENG-Premier League,0.0,28.3,0.0,5.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,2.6,0.0,0.0,0.2,0.0,2340,26,Keeper,1.0,0.0,0.0,0.0,0.1,0.19230769230769232,22.88562091503268,61.19640522875816,54.318464052287574,43.958556119555425,True
1022354,Diego Conde,10205,Villarreal,ESP-La Liga,0.0,18.8,1.0,2.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.64,2.9,2.0,0.0,0.1,0.0,1963,22,Keeper,1.0,0.0,0.0,0.0,0.1318181818181818,0.09090909090909091,51.0,47.65,32.825,43.48681844471305,False
776689,Caoimhin Kelleher,9937,Brentford,ENG-Premier League,0.0,22.3,0.0,6.0,1.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.86,2.7,2.0,0.0,0.0,0.0,2340,26,Keeper,0.0,0.0,0.0,0.0,0.10384615384615385,0.23076923076923078,36.43790849673203,46.3454248366013,47.36274509803922,43.40101027698432,True
72241,Martin Dubravka,8191,Burnley,ENG-Premier League,0.0,18.4,0.0,3.0,1.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,3.8,0.0,0.0,0.0,0.0,2340,26,Keeper,0.0,0.0,0.0,0.0,0.14615384615384613,0.11538461538461539,34.80392156862745,42.99019607843137,53.65196078431373,43.12329171659778,True
581919,David Soria,8305,Getafe,ESP-La Liga,0.0,13.3,0.0,6.0,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,3.1,1.0,0.0,0.0,0.0,2160,24,Keeper,0.0,0.0,0.0,0.0,0.12916666666666668,0.25,43.45588235294118,39.11405228758169,47.27826797385621,42.73130575668551,True
616539,Alex Remiro,8560,Real Sociedad,ESP-La Liga,0.0,24.1,0.0,1.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,2.3,3.0,0.0,0.0,0.0,2160,24,Keeper,0.0,0.0,0.0,0.0,0.09583333333333333,0.041666666666666664,23.395424836601308,54.944444444444436,51.050653594771234,41.60151890715552,True
637656,Lucas Perri,8463,Leeds United,ENG-Premier League,0.0,18.7,0.0,3.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.58,2.4,0.0,0.0,0.0,0.0,1440,16,Keeper,0.0,0.0,0.0,0.0,0.15,0.1875,44.11764705882352,43.87254901960783,35.63725490196078,41.28878686886323,True
186557,Frederik Rønnow,8149,1. FC Union Berlin,GER-Bundesliga,0.0,16.7,0.0,4.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,2.6,2.0,0.0,0.0,0.0,1980,22,Keeper,0.0,0.0,0.0,0.0,0.11818181818181818,0.18181818181818182,40.96732026143791,42.51895424836601,39.42401960784314,41.10480266076826,True
681213,Ionut Andrei Radu,9910,Celta de Vigo,ESP-La Liga,0.0,16.5,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,2.9,0.0,0.0,0.0,0.0,2160,24,Keeper,0.0,0.0,0.0,0.0,0.12083333333333333,0.2916666666666667,44.8235294117647,39.87483660130718,37.639215686274504,40.590420561084876,True
279714,Brice Samba,9851,Rennes,FRA-Ligue 1,0.0,27.1,0.0,5.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,3.0,2.0,0.0,0.0,0.0,1890,21,Keeper,0.0,0.0,0.0,0.0,0.14285714285714285,0.23809523809523808,35.98692810457516,52.81601307189542,31.503921568627447,40.31429448953582,True
210114,Benjamin Lecomte,10249,Montpellier,FRA-Ligue 1,0.0,19.4,0.0,1.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,3.7,4.0,0.0,0.0,0.0,2673,30,Keeper,0.0,0.0,0.0,0.0,0.12333333333333334,0.03333333333333333,45.5,48.99999999999999,26.299999999999997,39.76203246378933,False
182917,David de Gea,8535,Fiorentina,ITA-Serie A,0.0,19.2,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,3.1,0.0,0.0,0.0,0.0,2250,25,Keeper,0.0,0.0,0.0,0.0,0.124,0.12,36.65359477124183,47.06601307189542,30.734313725490196,38.42421402713075,True
1187702,Leo Román,8661,Mallorca,ESP-La Liga,0.0,19.4,0.0,1.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,6.74,3.6,0.0,0.0,0.1,0.0,1710,19,Keeper,0.6666666666666666,0.5,0.0,0.0,0.18947368421052632,0.05263157894736842,45.09803921568627,45.34313725490195,22.67156862745098,36.770234113139686,True
491784,Lorenzo Montipo,9876,Verona,ITA-Serie A,0.0,11.8,1.0,4.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,2.8,2.0,0.0,0.0,0.0,1980,22,Keeper,0.0,0.0,0.0,0.0,0.12727272727272726,0.18181818181818182,35.318627450980394,38.62581699346405,32.92973856209151,35.845009641946305,True
1053679,Zion Suzuki,10167,Parma,ITA-Serie A,0.0,0.0,0.0,3.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990,11,Keeper,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,29.61437908496732,42.235620915032676,34.50555555555555,35.73461026953453,True
530468,Antonio Sivera,9866,Alavés,ESP-La Liga,0.0,13.4,0.0,3.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,2.5,0.0,0.0,0.1,0.0,2160,24,Keeper,1.0,0.0,0.0,0.0,0.10416666666666667,0.125,25.947712418300654,39.610130718954245,40.53872549019608,35.13284019196165,True
1178602,Senne Lammens,10260,Manchester United,ENG-Premier League,0.0,16.7,0.0,4.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,2.2,0.0,0.0,0.1,0.0,1800,20,Keeper,1.0,0.0,0.0,0.0,0.11000000000000001,0.2,28.676470588235297,41.07843137254901,30.588235294117652,33.75744562244964,True
212873,Daniel Batz,9905,1. FSV Mainz 05,GER-Bundesliga,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,10,Keeper,0.0,0.0,0.0,0.0,0.0,0.2,16.666666666666668,36.07843137254901,10.980392156862745,20.028067154262065,True
163604,Karl Darlow,8463,Leeds United,ENG-Premier League,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,10,Keeper,0.0,0.0,0.0,0.0,0.0,0.1,5.637254901960785,36.07843137254901,4.362745098039216,10.968501839268344,True
280287,Sam Johnstone,8602,Wolverhampton Wanderers,ENG-Premier League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080,12,Keeper,0.0,0.0,0.0,0.0,0.0,0.0,2.2058823529411766,36.07843137254901,2.303921568627451,6.83461522705269,True
