player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,saves_per_match,clean_sheet_rate,distribution,shot_stopping,sweeper_command,composite_score,has_primary_season
760752,Arijanet Muric,7943,Sassuolo,ITA-Serie A,0.0,18.6,0.0,5.0,1.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,3.8,0.0,0.0,0.0,0.0,2160,24,Keeper,0.0,0.0,0.0,0.0,0.15833333333333333,0.20833333333333334,42.42647058823529,53.67647058823529,56.127450980392155,49.51565669678233,True
274787,Yvon Mvogo,8689,Lorient,FRA-Ligue 1,0.0,27.1,0.0,4.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.88,2.3,0.0,0.0,0.0,0.1,1710,19,Keeper,1.0,1.0,0.0,0.0,0.12105263157894736,0.21052631578947367,61.64215686274508,37.74509803921569,48.01470588235294,49.36527716282516,True
185644,Mathew Ryan,8581,Levante,ESP-La Liga,0.0,22.1,0.0,4.0,1.2,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,3.7,0.0,0.1,0.0,0.0,1980,22,Keeper,0.0,0.0,0.0,0.0,0.16818181818181818,0.18181818181818182,49.46078431372548,50.49019607843137,47.696078431372555,49.22790100279278,True
872934,Philipp Köhn,9829,Monaco,FRA-Ligue 1,0.0,19.7,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.64,2.5,0.0,0.0,0.0,0.0,1349,16,Keeper,1.0,1.0,0.0,0.0,0.15625,0.25,45.48937908496732,69.62581699346406,37.86323529411765,48.91706716659152,True
177126,Jan Oblak,9906,Atlético de Madrid,ESP-La Liga,0.0,22.0,0.0,9.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,2.2,0.0,0.0,0.0,0.0,2070,23,Keeper,0.0,0.0,0.0,0.0,0.09565217391304348,0.391304347826087,46.78071895424836,51.03267973856209,48.89150326797386,48.65766748186653,True
167035,Anthony Lopes,9830,Nantes,FRA-Ligue 1,0.0,24.0,0.0,3.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,3.3,0.0,0.0,0.0,0.0,1889,21,Keeper,0.0,0.0,0.0,0.0,0.15714285714285714,0.14285714285714285,50.84918300653595,49.25490196078431,44.49852941176471,48.38961057897887,True
1390336,Robin Risser,8588,Lens,FRA-Ligue 1,0.0,20.5,0.0,9.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.44,2.6,2.0,0.0,0.0,0.0,1980,22,Keeper,0.0,0.0,0.0,0.0,0.11818181818181818,0.4090909090909091,46.02941176470587,60.78431372549019,38.995098039215684,47.60522588666824,True
719330,Dean Henderson,9826,Crystal Palace,ENG-Premier League,0.0,17.5,0.0,9.0,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,7.05,2.6,1.0,0.0,0.0,0.0,2340,26,Keeper,1.0,1.0,0.0,0.0,0.1,0.34615384615384615,41.46781045751633,44.584967320261434,60.632352941176464,47.495482540020184,True
1280020,Julen Agirrezabala,10267,Valencia CF,ESP-La Liga,0.0,19.1,0.0,4.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,3.0,1.0,0.0,0.1,0.0,1620,18,Keeper,1.0,0.0,0.0,0.0,0.16666666666666666,0.2222222222222222,41.307679738562086,53.89869281045751,49.19542483660131,47.147992400005705,True
982692,Karl Hein,10281,Real Valladolid,ESP-La Liga,0.0,23.3,0.0,5.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,3.1,0.0,0.0,0.0,0.0,2790,31,Keeper,0.0,0.0,0.0,0.0,0.1,0.16129032258064516,56.974999999999994,45.75,37.575,47.082634946835654,False
109222,Vicente Guaita,9910,Celta de Vigo,ESP-La Liga,0.0,17.8,0.0,8.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,2.4,0.0,0.0,0.0,0.0,3060,34,Keeper,0.0,0.0,0.0,0.0,0.07058823529411765,0.23529411764705882,45.599999999999994,38.25,60.050000000000004,46.981758964923046,False
362200,Wladimiro Falcone,9888,Lecce,ITA-Serie A,0.0,13.8,0.0,8.0,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18,2.7,1.0,0.0,0.1,0.0,2250,25,Keeper,1.0,0.0,0.0,0.0,0.10800000000000001,0.32,38.31666666666666,48.46895424836601,58.7452614379085,46.739712374199804,True
304355,Odysseas Vlachodimos,8302,Sevilla,ESP-La Liga,0.0,20.5,0.0,3.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.89,3.2,0.0,0.0,0.0,0.0,1800,20,Keeper,1.0,1.0,0.0,0.0,0.16,0.15,46.02941176470587,45.34313725490196,48.77450980392157,46.625715944981934,True
1187044,Luiz Junior,10205,Villarreal,ESP-La Liga,0.0,16.1,0.0,8.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,2.4,0.0,0.0,0.0,0.0,1890,21,Keeper,0.0,0.0,0.0,0.0,0.11428571428571428,0.38095238095238093,37.64754901960783,49.671568627450974,57.868300653594765,46.54352420290313,True
766062,Michele Di Gregorio,9885,Juventus,ITA-Serie A,0.0,17.7,0.0,9.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2.1,0.0,0.0,0.0,0.0,1980,22,Keeper,0.0,0.0,0.0,0.0,0.09545454545454546,0.4090909090909091,43.61928104575163,52.51307189542484,44.70588235294118,46.45805563953727,True
660625,Unai Simon,8315,Athletic Club,ESP-La Liga,0.0,17.5,0.0,5.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,2.8,1.0,0.0,0.0,0.0,2160,24,Keeper,0.0,0.0,0.0,0.0,0.11666666666666665,0.20833333333333334,41.70114379084966,50.56209150326797,48.63774509803921,46.26991754986472,True
747079,Adrian Semper,6479,Pisa,ITA-Serie A,0.0,18.3,0.0,4.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,3.5,0.0,0.0,0.0,0.0,1530,17,Keeper,0.0,0.0,0.0,0.0,0.20588235294117646,0.23529411764705882,41.397058823529406,68.87254901960785,35.90686274509804,46.21201228434904,True
1131987,Bart Verbruggen,10204,Brighton and Hove Albion,ENG-Premier League,0.0,31.2,0.0,5.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.92,2.8,1.0,0.0,0.0,0.0,2340,26,Keeper,0.0,0.0,0.0,0.0,0.10769230769230768,0.19230769230769232,63.82320261437908,25.84313725490196,52.26911764705883,45.83197349985551,True
280818,Marko Dmitrovic,8558,Espanyol,ESP-La Liga,0.0,14.8,0.0,7.0,0.8,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,3.0,1.0,0.0,0.1,0.0,2160,24,Keeper,1.0,0.0,0.0,0.0,0.125,0.2916666666666667,37.89918300653594,58.63071895424836,46.106862745098034,45.8162117021129,True
181069,Matz Sels,10203,Nottingham Forest,ENG-Premier League,0.0,14.3,0.0,4.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,3.0,1.0,0.0,0.1,0.0,1677,20,Keeper,1.0,0.0,0.0,0.0,0.15,0.2,37.787091503267966,53.36928104575163,48.93267973856209,45.29022641505309,True
210164,Alphonse Areola,8654,West Ham United,ENG-Premier League,0.0,12.6,0.0,0.0,1.5,0.0,0.0,0.0,0.1,1.0,0.0,0.1,0.0,0.0,0.0,6.57,3.9,1.0,0.0,0.0,0.0,1800,20,Keeper,0.5,1.0,0.0,0.0,0.195,0.0,42.00996732026143,48.802287581699346,46.32794117647058,45.250761444288294,True
864145,Grégoire Coudert,8521,Brest,FRA-Ligue 1,0.0,17.3,0.0,3.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,3.2,0.0,0.0,0.0,0.1,1111,13,Keeper,0.0,0.0,0.0,0.0,0.24615384615384617,0.23076923076923078,40.02450980392156,69.8529411764706,33.89705882352941,45.00227019413171,True
958422,Elia Caprile,8529,Cagliari,ITA-Serie A,0.0,18.5,0.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02,3.6,1.0,0.0,0.0,0.0,2250,25,Keeper,0.0,0.0,0.0,0.0,0.14400000000000002,0.2,45.99722222222221,54.58169934640523,35.845588235294116,44.93010892985596,True
279866,Donovan Léon,8583,Auxerre,FRA-Ligue 1,0.0,15.4,0.0,5.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.92,3.6,1.0,0.0,0.1,0.1,1755,20,Keeper,0.5,0.0,0.0,1.0,0.18,0.25,39.056699346405225,68.53431372549021,34.8125816993464,44.66542856905868,True
1524210,Guillaume Restes,9941,Toulouse,FRA-Ligue 1,0.0,16.4,0.0,8.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,2.2,1.0,0.0,0.0,0.0,1980,22,Keeper,0.0,0.0,0.0,0.0,0.1,0.36363636363636365,40.96797385620914,45.88562091503268,48.7454248366013,44.654058404615895,True
73409,Ørjan Håskjold Nyland,8302,Sevilla,ESP-La Liga,0.0,17.6,2.0,7.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,2.5,4.0,0.0,0.1,0.0,2674,30,Keeper,1.0,0.0,0.0,0.0,0.08333333333333333,0.23333333333333334,44.54999999999999,47.5,41.75,44.539374147858744,False
215168,Bernd Leno,9879,Fulham,ENG-Premier League,0.0,28.3,0.0,5.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,2.6,0.0,0.0,0.2,0.0,2340,26,Keeper,1.0,0.0,0.0,0.0,0.1,0.19230769230769232,62.98022875816992,22.88562091503268,54.318464052287574,44.46668437057322,True
948800,Giorgi Mamardashvili,10267,Valencia CF,ESP-La Liga,0.0,17.7,0.0,8.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,2.7,2.0,0.0,0.1,0.0,3060,34,Keeper,1.0,0.0,0.0,0.0,0.07941176470588236,0.23529411764705882,45.074999999999996,45.5,42.575,44.43489007670015,False
66757,Lukas Hradecky,8178,Bayer 04 Leverkusen,GER-Bundesliga,0.0,20.0,0.0,6.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,2.9,0.0,0.0,0.0,0.0,2610,29,Keeper,0.0,0.0,0.0,0.0,0.09999999999999999,0.20689655172413793,50.67499999999999,50.5,32.25,44.2042302179321,False
213299,Nicola Leali,10233,Genoa,ITA-Serie A,0.0,16.0,0.0,4.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,6.92,2.9,2.0,0.0,0.1,0.0,1713,20,Keeper,0.6666666666666666,0.5,0.0,0.0,0.145,0.2,41.32712418300653,55.735294117647065,36.30686274509804,43.48402935866914,True
1022354,Diego Conde,10205,Villarreal,ESP-La Liga,0.0,18.8,1.0,2.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.64,2.9,2.0,0.0,0.1,0.0,1963,22,Keeper,1.0,0.0,0.0,0.0,0.1318181818181818,0.09090909090909091,47.17499999999999,51.0,32.825,43.312897412447946,False
776689,Caoimhin Kelleher,9937,Brentford,ENG-Premier League,0.0,22.3,0.0,6.0,1.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.86,2.7,2.0,0.0,0.0,0.0,2340,26,Keeper,0.0,0.0,0.0,0.0,0.10384615384615385,0.23076923076923078,45.65408496732025,36.43790849673203,47.36274509803922,43.140874970680464,True
72241,Martin Dubravka,8191,Burnley,ENG-Premier League,0.0,18.4,0.0,3.0,1.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,3.8,0.0,0.0,0.0,0.0,2340,26,Keeper,0.0,0.0,0.0,0.0,0.14615384615384613,0.11538461538461539,41.74019607843137,34.80392156862745,53.65196078431373,42.61729962353248,True
581919,David Soria,8305,Getafe,ESP-La Liga,0.0,13.3,0.0,6.0,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,3.1,1.0,0.0,0.0,0.0,2160,24,Keeper,0.0,0.0,0.0,0.0,0.12916666666666668,0.25,37.21748366013072,43.45588235294118,47.27826797385621,41.8901428806419,True
616539,Alex Remiro,8560,Real Sociedad,ESP-La Liga,0.0,24.1,0.0,1.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,2.3,3.0,0.0,0.0,0.0,2160,24,Keeper,0.0,0.0,0.0,0.0,0.09583333333333333,0.041666666666666664,55.686274509803916,23.395424836601308,51.050653594771234,41.82528783230745,True
637656,Lucas Perri,8463,Leeds United,ENG-Premier League,0.0,18.7,0.0,3.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.58,2.4,0.0,0.0,0.0,0.0,1440,16,Keeper,0.0,0.0,0.0,0.0,0.15,0.1875,42.76960784313725,44.11764705882352,35.63725490196078,40.87041832545749,True
186557,Frederik Rønnow,8149,1. FC Union Berlin,GER-Bundesliga,0.0,16.7,0.0,4.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,2.6,2.0,0.0,0.0,0.0,1980,22,Keeper,0.0,0.0,0.0,0.0,0.11818181818181818,0.18181818181818182,41.189869281045745,40.96732026143791,39.42401960784314,40.585948805012755,True
279714,Brice Samba,9851,Rennes,FRA-Ligue 1,0.0,27.1,0.0,5.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,3.0,2.0,0.0,0.0,0.0,1890,21,Keeper,0.0,0.0,0.0,0.0,0.14285714285714285,0.23809523809523808,53.20310457516339,35.98692810457516,31.503921568627447,40.43222192672432,True
681213,Ionut Andrei Radu,9910,Celta de Vigo,ESP-La Liga,0.0,16.5,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,2.9,0.0,0.0,0.0,0.0,2160,24,Keeper,0.0,0.0,0.0,0.0,0.12083333333333333,0.2916666666666667,38.105065359477116,44.8235294117647,37.639215686274504,39.859979305799506,True
210114,Benjamin Lecomte,10249,Montpellier,FRA-Ligue 1,0.0,19.4,0.0,1.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,3.7,4.0,0.0,0.0,0.0,2673,30,Keeper,0.0,0.0,0.0,0.0,0.12333333333333334,0.03333333333333333,48.74999999999999,45.5,26.299999999999997,39.680760915065,False
182917,David de Gea,8535,Fiorentina,ITA-Serie A,0.0,19.2,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,3.1,0.0,0.0,0.0,0.0,2250,25,Keeper,0.0,0.0,0.0,0.0,0.124,0.12,46.49477124183006,36.65359477124183,30.734313725490196,38.23698796763451,True
1187702,Leo Román,8661,Mallorca,ESP-La Liga,0.0,19.4,0.0,1.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,6.74,3.6,0.0,0.0,0.1,0.0,1710,19,Keeper,0.6666666666666666,0.5,0.0,0.0,0.18947368421052632,0.05263157894736842,44.48529411764705,45.09803921568627,22.67156862745098,36.490377427354055,True
1053679,Zion Suzuki,10167,Parma,ITA-Serie A,0.0,0.0,0.0,3.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990,11,Keeper,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,40.85931372549019,29.61437908496732,34.50555555555555,35.26419089690682,True
491784,Lorenzo Montipo,9876,Verona,ITA-Serie A,0.0,11.8,1.0,4.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,2.8,2.0,0.0,0.0,0.0,1980,22,Keeper,0.0,0.0,0.0,0.0,0.12727272727272726,0.18181818181818182,36.64787581699346,35.318627450980394,32.92973856209151,35.09919475448912,True
530468,Antonio Sivera,9866,Alavés,ESP-La Liga,0.0,13.4,0.0,3.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,2.5,0.0,0.0,0.1,0.0,2160,24,Keeper,1.0,0.0,0.0,0.0,0.10416666666666667,0.125,37.796241830065355,25.947712418300654,40.53872549019608,34.48023345214185,True
1178602,Senne Lammens,10260,Manchester United,ENG-Premier League,0.0,16.7,0.0,4.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,2.2,0.0,0.0,0.1,0.0,1800,20,Keeper,1.0,0.0,0.0,0.0,0.11000000000000001,0.2,39.50980392156862,28.676470588235297,30.588235294117652,33.23578845453466,True
212873,Daniel Batz,9905,1. FSV Mainz 05,GER-Bundesliga,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,10,Keeper,0.0,0.0,0.0,0.0,0.0,0.2,33.67647058823529,16.666666666666668,10.980392156862745,19.483662947914322,True
163604,Karl Darlow,8463,Leeds United,ENG-Premier League,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,10,Keeper,0.0,0.0,0.0,0.0,0.0,0.1,33.67647058823529,5.637254901960785,4.362745098039216,10.670355318556282,True
280287,Sam Johnstone,8602,Wolverhampton Wanderers,ENG-Premier League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080,12,Keeper,0.0,0.0,0.0,0.0,0.0,0.0,33.67647058823529,2.2058823529411766,2.303921568627451,6.648836277455747,True
